#Station Name;HEIGHT FOR HIRE
#Station Number;IE_SH_G_0052_3600_0012
#Station Parameter Name;Groundwater Level
#Timeseries Name;Cmd.Base
#Unit Symbol;m
#WEB_GW_height_system_suffix;m OD Malin (OSGM02)
#Rows;3711
#Timestamp;Value;Absolute Value;Quality Code Name
2021-11-15 16:00:00;1.299;13.531;Suspect
2021-11-15 16:15:00;1.299;13.531;Suspect
2021-11-15 16:30:00;1.298;13.532;Suspect
2021-11-15 16:45:00;1.297;13.533;Suspect
2021-11-15 17:00:00;1.302;13.528;Suspect
2021-11-15 17:15:00;1.297;13.533;Suspect
2021-11-15 17:30:00;1.299;13.531;Suspect
2021-11-15 17:45:00;1.300;13.530;Suspect
2021-11-15 18:00:00;1.299;13.531;Suspect
2021-11-15 18:15:00;1.298;13.532;Suspect
2021-11-15 18:30:00;1.299;13.531;Suspect
2021-11-15 18:45:00;1.299;13.531;Suspect
2021-11-15 19:00:00;1.295;13.535;Suspect
2021-11-15 19:15:00;1.298;13.532;Suspect
2021-11-15 19:30:00;1.297;13.533;Suspect
2021-11-15 19:45:00;1.298;13.532;Suspect
2021-11-15 20:00:00;1.297;13.533;Suspect
2021-11-15 20:15:00;1.298;13.532;Suspect
2021-11-15 20:30:00;1.299;13.531;Suspect
2021-11-15 20:45:00;1.300;13.530;Suspect
2021-11-15 21:00:00;1.298;13.532;Suspect
2021-11-15 21:15:00;1.299;13.531;Suspect
2021-11-15 21:30:00;1.299;13.531;Suspect
2021-11-15 21:45:00;1.300;13.530;Suspect
2021-11-15 22:00:00;1.298;13.532;Suspect
2021-11-15 22:15:00;1.298;13.532;Suspect
2021-11-15 22:30:00;1.298;13.532;Suspect
2021-11-15 22:45:00;1.298;13.532;Suspect
2021-11-15 23:00:00;1.300;13.530;Suspect
2021-11-15 23:15:00;1.299;13.531;Suspect
2021-11-15 23:30:00;1.300;13.530;Suspect
2021-11-15 23:45:00;1.300;13.530;Suspect
2021-11-16 00:00:00;1.301;13.529;Suspect
2021-11-16 00:15:00;1.297;13.533;Suspect
2021-11-16 00:30:00;1.299;13.531;Suspect
2021-11-16 00:45:00;1.300;13.530;Suspect
2021-11-16 01:00:00;1.298;13.532;Suspect
2021-11-16 01:15:00;1.297;13.533;Suspect
2021-11-16 01:30:00;1.298;13.532;Suspect
2021-11-16 01:45:00;1.295;13.535;Suspect
2021-11-16 02:00:00;1.297;13.533;Suspect
2021-11-16 02:15:00;1.295;13.535;Suspect
2021-11-16 02:30:00;1.294;13.536;Suspect
2021-11-16 02:45:00;1.293;13.537;Suspect
2021-11-16 03:00:00;1.291;13.539;Suspect
2021-11-16 03:15:00;1.290;13.540;Suspect
2021-11-16 03:30:00;1.289;13.541;Suspect
2021-11-16 03:45:00;1.290;13.540;Suspect
2021-11-16 04:00:00;1.289;13.541;Suspect
2021-11-16 04:15:00;1.287;13.543;Suspect
2021-11-16 04:30:00;1.287;13.543;Suspect
2021-11-16 04:45:00;1.285;13.545;Suspect
2021-11-16 05:00:00;1.284;13.546;Suspect
2021-11-16 05:15:00;1.286;13.544;Suspect
2021-11-16 05:30:00;1.284;13.546;Suspect
2021-11-16 05:45:00;1.282;13.548;Suspect
2021-11-16 06:00:00;1.283;13.547;Suspect
2021-11-16 06:15:00;1.280;13.550;Suspect
2021-11-16 06:30:00;1.280;13.550;Suspect
2021-11-16 06:45:00;1.281;13.549;Suspect
2021-11-16 07:00:00;1.280;13.550;Suspect
2021-11-16 07:15:00;1.280;13.550;Suspect
2021-11-16 07:30:00;1.283;13.547;Suspect
2021-11-16 07:45:00;1.280;13.550;Suspect
2021-11-16 08:00:00;1.280;13.550;Suspect
2021-11-16 08:15:00;1.282;13.548;Suspect
2021-11-16 08:30:00;1.283;13.547;Suspect
2021-11-16 08:45:00;1.283;13.547;Suspect
2021-11-16 09:00:00;1.286;13.544;Suspect
2021-11-16 09:15:00;1.286;13.544;Suspect
2021-11-16 09:30:00;1.286;13.544;Suspect
2021-11-16 09:45:00;1.286;13.544;Suspect
2021-11-16 10:00:00;1.288;13.542;Suspect
2021-11-16 10:15:00;1.290;13.540;Suspect
2021-11-16 10:30:00;1.291;13.539;Suspect
2021-11-16 10:45:00;1.289;13.541;Suspect
2021-11-16 11:00:00;1.290;13.540;Suspect
2021-11-16 11:15:00;1.289;13.541;Suspect
2021-11-16 11:30:00;1.288;13.542;Suspect
2021-11-16 11:45:00;1.289;13.541;Suspect
2021-11-16 12:00:00;1.290;13.540;Suspect
2021-11-16 12:15:00;1.290;13.540;Suspect
2021-11-16 12:30:00;1.292;13.538;Suspect
2021-11-16 12:45:00;1.293;13.537;Suspect
2021-11-16 13:00:00;1.294;13.536;Suspect
2021-11-16 13:15:00;1.294;13.536;Suspect
2021-11-16 13:30:00;1.296;13.534;Suspect
2021-11-16 13:45:00;1.295;13.535;Suspect
2021-11-16 14:00:00;1.295;13.535;Suspect
2021-11-16 14:15:00;1.297;13.533;Suspect
2021-11-16 14:30:00;1.297;13.533;Suspect
2021-11-16 14:45:00;1.295;13.535;Suspect
2021-11-16 15:00:00;1.298;13.532;Suspect
2021-11-16 15:15:00;1.299;13.531;Suspect
2021-11-16 15:30:00;1.299;13.531;Suspect
2021-11-16 15:45:00;1.301;13.529;Suspect
2021-11-16 16:00:00;1.301;13.529;Suspect
2021-11-16 16:15:00;1.302;13.528;Suspect
2021-11-16 16:30:00;1.308;13.522;Suspect
2021-11-16 16:45:00;1.307;13.523;Suspect
2021-11-16 17:00:00;1.308;13.522;Suspect
2021-11-16 17:15:00;1.309;13.521;Suspect
2021-11-16 17:30:00;1.310;13.520;Suspect
2021-11-16 17:45:00;1.310;13.520;Suspect
2021-11-16 18:00:00;1.312;13.518;Suspect
2021-11-16 18:15:00;1.312;13.518;Suspect
2021-11-16 18:30:00;1.313;13.517;Suspect
2021-11-16 18:45:00;1.313;13.517;Suspect
2021-11-16 19:00:00;1.316;13.514;Suspect
2021-11-16 19:15:00;1.313;13.517;Suspect
2021-11-16 19:30:00;1.316;13.514;Suspect
2021-11-16 19:45:00;1.316;13.514;Suspect
2021-11-16 20:00:00;1.317;13.513;Suspect
2021-11-16 20:15:00;1.314;13.516;Suspect
2021-11-16 20:30:00;1.315;13.515;Suspect
2021-11-16 20:45:00;1.317;13.513;Suspect
2021-11-16 21:00:00;1.318;13.512;Suspect
2021-11-16 21:15:00;1.320;13.510;Suspect
2021-11-16 21:30:00;1.322;13.508;Suspect
2021-11-16 21:45:00;1.323;13.507;Suspect
2021-11-16 22:00:00;1.322;13.508;Suspect
2021-11-16 22:15:00;1.325;13.505;Suspect
2021-11-16 22:30:00;1.322;13.508;Suspect
2021-11-16 22:45:00;1.325;13.505;Suspect
2021-11-16 23:00:00;1.326;13.504;Suspect
2021-11-16 23:15:00;1.327;13.503;Suspect
2021-11-16 23:30:00;1.329;13.501;Suspect
2021-11-16 23:45:00;1.330;13.500;Suspect
2021-11-17 00:00:00;1.331;13.499;Suspect
2021-11-17 00:15:00;1.331;13.499;Suspect
2021-11-17 00:30:00;1.333;13.497;Suspect
2021-11-17 00:45:00;1.332;13.498;Suspect
2021-11-17 01:00:00;1.335;13.495;Suspect
2021-11-17 01:15:00;1.334;13.496;Suspect
2021-11-17 01:30:00;1.335;13.495;Suspect
2021-11-17 01:45:00;1.333;13.497;Suspect
2021-11-17 02:00:00;1.333;13.497;Suspect
2021-11-17 02:15:00;1.333;13.497;Suspect
2021-11-17 02:30:00;1.334;13.496;Suspect
2021-11-17 02:45:00;1.332;13.498;Suspect
2021-11-17 03:00:00;1.334;13.496;Suspect
2021-11-17 03:15:00;1.335;13.495;Suspect
2021-11-17 03:30:00;1.335;13.495;Suspect
2021-11-17 03:45:00;1.334;13.496;Suspect
2021-11-17 04:00:00;1.332;13.498;Suspect
2021-11-17 04:15:00;1.334;13.496;Suspect
2021-11-17 04:30:00;1.334;13.496;Suspect
2021-11-17 04:45:00;1.333;13.497;Suspect
2021-11-17 05:00:00;1.334;13.496;Suspect
2021-11-17 05:15:00;1.332;13.498;Suspect
2021-11-17 05:30:00;1.330;13.500;Suspect
2021-11-17 05:45:00;1.329;13.501;Suspect
2021-11-17 06:00:00;1.329;13.501;Suspect
2021-11-17 06:15:00;1.328;13.502;Suspect
2021-11-17 06:30:00;1.329;13.501;Suspect
2021-11-17 06:45:00;1.329;13.501;Suspect
2021-11-17 07:00:00;1.328;13.502;Suspect
2021-11-17 07:15:00;1.330;13.500;Suspect
2021-11-17 07:30:00;1.330;13.500;Suspect
2021-11-17 07:45:00;1.330;13.500;Suspect
2021-11-17 08:00:00;1.332;13.498;Suspect
2021-11-17 08:15:00;1.331;13.499;Suspect
2021-11-17 08:30:00;1.332;13.498;Suspect
2021-11-17 08:45:00;1.331;13.499;Suspect
2021-11-17 09:00:00;1.331;13.499;Suspect
2021-11-17 09:15:00;1.332;13.498;Suspect
2021-11-17 09:30:00;1.332;13.498;Suspect
2021-11-17 09:45:00;1.331;13.499;Suspect
2021-11-17 10:00:00;1.335;13.495;Suspect
2021-11-17 10:15:00;1.335;13.495;Suspect
2021-11-17 10:30:00;1.337;13.493;Suspect
2021-11-17 10:45:00;1.336;13.494;Suspect
2021-11-17 11:00:00;1.339;13.491;Suspect
2021-11-17 11:15:00;1.339;13.491;Suspect
2021-11-17 11:30:00;1.339;13.491;Suspect
2021-11-17 11:45:00;1.339;13.491;Suspect
2021-11-17 12:00:00;1.339;13.491;Suspect
2021-11-17 12:15:00;1.342;13.488;Suspect
2021-11-17 12:30:00;1.342;13.488;Suspect
2021-11-17 12:45:00;1.343;13.487;Suspect
2021-11-17 13:00:00;1.345;13.485;Suspect
2021-11-17 13:15:00;1.345;13.485;Suspect
2021-11-17 13:30:00;1.344;13.486;Suspect
2021-11-17 13:45:00;1.345;13.485;Suspect
2021-11-17 14:00:00;1.346;13.484;Suspect
2021-11-17 14:15:00;1.345;13.485;Suspect
2021-11-17 14:30:00;1.347;13.483;Suspect
2021-11-17 14:45:00;1.346;13.484;Suspect
2021-11-17 15:00:00;1.347;13.483;Suspect
2021-11-17 15:15:00;1.349;13.481;Suspect
2021-11-17 15:30:00;1.348;13.482;Suspect
2021-11-17 15:45:00;1.350;13.480;Suspect
2021-11-17 16:00:00;1.350;13.480;Suspect
2021-11-17 16:15:00;1.352;13.478;Suspect
2021-11-17 16:30:00;1.351;13.479;Suspect
2021-11-17 16:45:00;1.353;13.477;Suspect
2021-11-17 17:00:00;1.353;13.477;Suspect
2021-11-17 17:15:00;1.352;13.478;Suspect
2021-11-17 17:30:00;1.354;13.476;Suspect
2021-11-17 17:45:00;1.355;13.475;Suspect
2021-11-17 18:00:00;1.354;13.476;Suspect
2021-11-17 18:15:00;1.356;13.474;Suspect
2021-11-17 18:30:00;1.357;13.473;Suspect
2021-11-17 18:45:00;1.356;13.474;Suspect
2021-11-17 19:00:00;1.354;13.476;Suspect
2021-11-17 19:15:00;1.354;13.476;Suspect
2021-11-17 19:30:00;1.352;13.478;Suspect
2021-11-17 19:45:00;1.353;13.477;Suspect
2021-11-17 20:00:00;1.355;13.475;Suspect
2021-11-17 20:15:00;1.354;13.476;Suspect
2021-11-17 20:30:00;1.356;13.474;Suspect
2021-11-17 20:45:00;1.355;13.475;Suspect
2021-11-17 21:00:00;1.356;13.474;Suspect
2021-11-17 21:15:00;1.356;13.474;Suspect
2021-11-17 21:30:00;1.357;13.473;Suspect
2021-11-17 21:45:00;1.356;13.474;Suspect
2021-11-17 22:00:00;1.357;13.473;Suspect
2021-11-17 22:15:00;1.359;13.471;Suspect
2021-11-17 22:30:00;1.360;13.470;Suspect
2021-11-17 22:45:00;1.359;13.471;Suspect
2021-11-17 23:00:00;1.359;13.471;Suspect
2021-11-17 23:15:00;1.360;13.470;Suspect
2021-11-17 23:30:00;1.359;13.471;Suspect
2021-11-17 23:45:00;1.361;13.469;Suspect
2021-11-18 00:00:00;1.361;13.469;Suspect
2021-11-18 00:15:00;1.361;13.469;Suspect
2021-11-18 00:30:00;1.361;13.469;Suspect
2021-11-18 00:45:00;1.362;13.468;Suspect
2021-11-18 01:00:00;1.361;13.469;Suspect
2021-11-18 01:15:00;1.362;13.468;Suspect
2021-11-18 01:30:00;1.364;13.466;Suspect
2021-11-18 01:45:00;1.362;13.468;Suspect
2021-11-18 02:00:00;1.363;13.467;Suspect
2021-11-18 02:15:00;1.363;13.467;Suspect
2021-11-18 02:30:00;1.361;13.469;Suspect
2021-11-18 02:45:00;1.363;13.467;Suspect
2021-11-18 03:00:00;1.362;13.468;Suspect
2021-11-18 03:15:00;1.362;13.468;Suspect
2021-11-18 03:30:00;1.361;13.469;Suspect
2021-11-18 03:45:00;1.362;13.468;Suspect
2021-11-18 04:00:00;1.361;13.469;Suspect
2021-11-18 04:15:00;1.358;13.472;Suspect
2021-11-18 04:30:00;1.359;13.471;Suspect
2021-11-18 04:45:00;1.359;13.471;Suspect
2021-11-18 05:00:00;1.357;13.473;Suspect
2021-11-18 05:15:00;1.355;13.475;Suspect
2021-11-18 05:30:00;1.356;13.474;Suspect
2021-11-18 05:45:00;1.354;13.476;Suspect
2021-11-18 06:00:00;1.354;13.476;Suspect
2021-11-18 06:15:00;1.354;13.476;Suspect
2021-11-18 06:30:00;1.356;13.474;Suspect
2021-11-18 06:45:00;1.356;13.474;Suspect
2021-11-18 07:00:00;1.355;13.475;Suspect
2021-11-18 07:15:00;1.355;13.475;Suspect
2021-11-18 07:30:00;1.356;13.474;Suspect
2021-11-18 07:45:00;1.354;13.476;Suspect
2021-11-18 08:00:00;1.354;13.476;Suspect
2021-11-18 08:15:00;1.354;13.476;Suspect
2021-11-18 08:30:00;1.354;13.476;Suspect
2021-11-18 08:45:00;1.352;13.478;Suspect
2021-11-18 09:00:00;1.354;13.476;Suspect
2021-11-18 09:15:00;1.355;13.475;Suspect
2021-11-18 09:30:00;1.355;13.475;Suspect
2021-11-18 09:45:00;1.353;13.477;Suspect
2021-11-18 10:00:00;1.354;13.476;Suspect
2021-11-18 10:15:00;1.355;13.475;Suspect
2021-11-18 10:30:00;1.357;13.473;Suspect
2021-11-18 10:45:00;1.358;13.472;Suspect
2021-11-18 11:00:00;1.358;13.472;Suspect
2021-11-18 11:15:00;1.360;13.470;Suspect
2021-11-18 11:30:00;1.361;13.469;Suspect
2021-11-18 11:45:00;1.362;13.468;Suspect
2021-11-18 12:00:00;1.363;13.467;Suspect
2021-11-18 12:15:00;1.363;13.467;Suspect
2021-11-18 12:30:00;1.365;13.465;Suspect
2021-11-18 12:45:00;1.366;13.464;Suspect
2021-11-18 13:00:00;1.365;13.465;Suspect
2021-11-18 13:15:00;1.367;13.463;Suspect
2021-11-18 13:30:00;1.368;13.462;Suspect
2021-11-18 13:45:00;1.367;13.463;Suspect
2021-11-18 14:00:00;1.367;13.463;Suspect
2021-11-18 14:15:00;1.369;13.461;Suspect
2021-11-18 14:30:00;1.371;13.459;Suspect
2021-11-18 14:45:00;1.370;13.460;Suspect
2021-11-18 15:00:00;1.370;13.460;Suspect
2021-11-18 15:15:00;1.372;13.458;Suspect
2021-11-18 15:30:00;1.373;13.457;Suspect
2021-11-18 15:45:00;1.372;13.458;Suspect
2021-11-18 16:00:00;1.373;13.457;Suspect
2021-11-18 16:15:00;1.373;13.457;Suspect
2021-11-18 16:30:00;1.378;13.452;Suspect
2021-11-18 16:45:00;1.377;13.453;Suspect
2021-11-18 17:00:00;1.375;13.455;Suspect
2021-11-18 17:15:00;1.376;13.454;Suspect
2021-11-18 17:30:00;1.377;13.453;Suspect
2021-11-18 17:45:00;1.379;13.451;Suspect
2021-11-18 18:00:00;1.378;13.452;Suspect
2021-11-18 18:15:00;1.380;13.450;Suspect
2021-11-18 18:30:00;1.380;13.450;Suspect
2021-11-18 18:45:00;1.379;13.451;Suspect
2021-11-18 19:00:00;1.380;13.450;Suspect
2021-11-18 19:15:00;1.378;13.452;Suspect
2021-11-18 19:30:00;1.379;13.451;Suspect
2021-11-18 19:45:00;1.380;13.450;Suspect
2021-11-18 20:00:00;1.379;13.451;Suspect
2021-11-18 20:15:00;1.378;13.452;Suspect
2021-11-18 20:30:00;1.378;13.452;Suspect
2021-11-18 20:45:00;1.379;13.451;Suspect
2021-11-18 21:00:00;1.378;13.452;Suspect
2021-11-18 21:15:00;1.380;13.450;Suspect
2021-11-18 21:30:00;1.380;13.450;Suspect
2021-11-18 21:45:00;1.379;13.451;Suspect
2021-11-18 22:00:00;1.378;13.452;Suspect
2021-11-18 22:15:00;1.378;13.452;Suspect
2021-11-18 22:30:00;1.380;13.450;Suspect
2021-11-18 22:45:00;1.378;13.452;Suspect
2021-11-18 23:00:00;1.381;13.449;Suspect
2021-11-18 23:15:00;1.380;13.450;Suspect
2021-11-18 23:30:00;1.379;13.451;Suspect
2021-11-18 23:45:00;1.381;13.449;Suspect
2021-11-19 00:00:00;1.383;13.447;Suspect
2021-11-19 00:15:00;1.380;13.450;Suspect
2021-11-19 00:30:00;1.383;13.447;Suspect
2021-11-19 00:45:00;1.382;13.448;Suspect
2021-11-19 01:00:00;1.380;13.450;Suspect
2021-11-19 01:15:00;1.384;13.446;Suspect
2021-11-19 01:30:00;1.383;13.447;Suspect
2021-11-19 01:45:00;1.383;13.447;Suspect
2021-11-19 02:00:00;1.381;13.449;Suspect
2021-11-19 02:15:00;1.380;13.450;Suspect
2021-11-19 02:30:00;1.382;13.448;Suspect
2021-11-19 02:45:00;1.381;13.449;Suspect
2021-11-19 03:00:00;1.381;13.449;Suspect
2021-11-19 03:15:00;1.378;13.452;Suspect
2021-11-19 03:30:00;1.381;13.449;Suspect
2021-11-19 03:45:00;1.381;13.449;Suspect
2021-11-19 04:00:00;1.379;13.451;Suspect
2021-11-19 04:15:00;1.377;13.453;Suspect
2021-11-19 04:30:00;1.377;13.453;Suspect
2021-11-19 04:45:00;1.379;13.451;Suspect
2021-11-19 05:00:00;1.378;13.452;Suspect
2021-11-19 05:15:00;1.378;13.452;Suspect
2021-11-19 05:30:00;1.375;13.455;Suspect
2021-11-19 05:45:00;1.376;13.454;Suspect
2021-11-19 06:00:00;1.375;13.455;Suspect
2021-11-19 06:15:00;1.374;13.456;Suspect
2021-11-19 06:30:00;1.370;13.460;Suspect
2021-11-19 06:45:00;1.373;13.457;Suspect
2021-11-19 07:00:00;1.371;13.459;Suspect
2021-11-19 07:15:00;1.371;13.459;Suspect
2021-11-19 07:30:00;1.369;13.461;Suspect
2021-11-19 07:45:00;1.368;13.462;Suspect
2021-11-19 08:00:00;1.368;13.462;Suspect
2021-11-19 08:15:00;1.369;13.461;Suspect
2021-11-19 08:30:00;1.366;13.464;Suspect
2021-11-19 08:45:00;1.369;13.461;Suspect
2021-11-19 09:00:00;1.369;13.461;Suspect
2021-11-19 09:15:00;1.366;13.464;Suspect
2021-11-19 09:30:00;1.367;13.463;Suspect
2021-11-19 09:45:00;1.366;13.464;Suspect
2021-11-19 10:00:00;1.366;13.464;Suspect
2021-11-19 10:15:00;1.369;13.461;Suspect
2021-11-19 10:30:00;1.368;13.462;Suspect
2021-11-19 10:45:00;1.371;13.459;Suspect
2021-11-19 11:00:00;1.373;13.457;Suspect
2021-11-19 11:15:00;1.372;13.458;Suspect
2021-11-19 11:30:00;1.371;13.459;Suspect
2021-11-19 11:45:00;1.372;13.458;Suspect
2021-11-19 12:00:00;1.372;13.458;Suspect
2021-11-19 12:15:00;1.374;13.456;Suspect
2021-11-19 12:30:00;1.374;13.456;Suspect
2021-11-19 12:45:00;1.374;13.456;Suspect
2021-11-19 13:00:00;1.377;13.453;Suspect
2021-11-19 13:15:00;1.376;13.454;Suspect
2021-11-19 13:30:00;1.378;13.452;Suspect
2021-11-19 13:45:00;1.378;13.452;Suspect
2021-11-19 14:00:00;1.380;13.450;Suspect
2021-11-19 14:15:00;1.382;13.448;Suspect
2021-11-19 14:30:00;1.380;13.450;Suspect
