,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
46,0.5674783706665039,0.002689459133576775,0.007003116607666016,8.844011779304222e-07,0.01,0.1,6,340,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 340}",0.9161779984683671,0.7376403228165331,0.8332111573707403,0.9311228564074862,0.8198815562485479,0.847606778262335,0.07034982687849768,10,-127.77518620849757,-136.66264108138,-309.5994781526163,-141.56132355033705,-94.22590460233236,-161.96490671903265,75.64388531963831,10
45,0.2665304183959961,0.002236706074477579,0.008801412582397462,0.000400161828394718,0.01,0.1,6,160,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 160}",0.9161702668819767,0.737639834123791,0.8330370183590021,0.9310849253884719,0.8198768529437863,0.8475617795394056,0.07034699476149081,12,-127.78107894604318,-136.66276836086604,-309.76105755247966,-141.6002974821562,-94.22713482130249,-162.0064674325695,75.70409355175885,12
50,0.13260126113891602,0.0010186280486000666,0.01000041961669922,0.001999283024564624,0.01,0.1,9,80,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 80}",0.9163677040537633,0.7372368287294091,0.8190364682804675,0.9284882699069217,0.8202283337232743,0.8442715209387671,0.07065639178024112,13,-127.6305141869884,-136.76769034611945,-322.48703118563003,-144.243314394459,-94.13515552905884,-165.05274112845115,80.55849929221607,13
122,0.13459935188293456,0.002245881160500165,0.009001445770263673,2.0083846748974503e-06,0.1,0.1,9,80,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 80}",0.9162228889339273,0.7372414266086937,0.8190452358363205,0.9284773597698062,0.8201358241472844,0.8442245470592062,0.0706285353506241,14,-127.74096693638819,-136.76649374752816,-322.47921895606527,-144.25431716503542,-94.15937314762837,-165.0800739905291,80.54044516025738,14
44,0.13159937858581544,0.0025775182319825543,0.009000492095947266,1.2741460052382838e-06,0.01,0.1,6,80,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 80}",0.9157375732154108,0.7372368287294091,0.8188040433877236,0.9284872988758185,0.8180384578328075,0.8436608404082339,0.07069797815650039,15,-128.11043047242126,-136.76769034611945,-322.69406174343203,-144.24429370421043,-94.70677040999968,-165.30464933523658,80.49446461888705,15
116,0.13699965476989745,0.001999020728749869,0.008599853515625,0.0004897682775778645,0.1,0.1,6,80,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 80}",0.9157415233778489,0.7372414266086937,0.8187700593245265,0.928480839082452,0.8180446525428513,0.8436557001872744,0.07069779147540683,16,-128.10742757444686,-136.76649374752816,-322.72432163840887,-144.25080840212874,-94.70515829469163,-165.31084193144085,80.50660223930349,16
41,0.7511612415313721,0.012440723019044699,0.007202911376953125,0.00040064014102165975,0.01,0.1,3,500,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500}",0.9108461156695621,0.751557562197888,0.8052597288213622,0.9310058028146899,0.8071763721950127,0.841169116339703,0.06841160117196272,17,-131.7764015271543,-132.98852112140426,-334.53734637969086,-141.68156102340743,-97.49253145932843,-167.69527230219705,84.77752005585775,17
40,0.5149764060974121,0.005806370444743872,0.009199905395507812,0.00039992493071619613,0.01,0.1,3,340,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 340}",0.9108461156695621,0.751557562197888,0.8052597288213622,0.9310058028146899,0.8071763721950127,0.841169116339703,0.06841160117196272,17,-131.7764015271543,-132.98852112140426,-334.53734637969086,-141.68156102340743,-97.49253145932843,-167.69527230219705,84.77752005585775,17
39,0.2464231014251709,0.0020205235487437403,0.009000253677368165,1.633819742108518e-06,0.01,0.1,3,160,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 160}",0.9108240404437525,0.7516138445199045,0.8050639569059319,0.9310057514177099,0.8071234345644525,0.8411262055703503,0.06841821094329621,19,-131.7927149709913,-132.97345661231063,-334.70545892509205,-141.6816137959832,-97.50591329819954,-167.7318315205153,84.84132295871501,21
113,0.7398130416870117,0.026477635042446816,0.007001256942749024,1.9227833894401503e-06,0.1,0.1,3,500,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500}",0.9109020523797705,0.751177439610125,0.8051616254915985,0.9310226623794411,0.8071818145845617,0.8410891188890993,0.06853683398741905,20,-131.7350556284416,-133.0902199688552,-334.62159987065576,-141.66424916607963,-97.49115560076699,-167.72045604695984,84.80716321389984,19
112,0.5306410789489746,0.018315331461645257,0.009399986267089844,0.0004909736519763077,0.1,0.1,3,340,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 340}",0.9109020523797705,0.751177439610125,0.8051616254915985,0.9310226623794411,0.8071818145845617,0.8410891188890993,0.06853683398741905,20,-131.7350556284416,-133.0902199688552,-334.62159987065576,-141.66424916607963,-97.49115560076699,-167.72045604695984,84.80716321389984,19
111,0.24700098037719725,0.002279997903607614,0.008998537063598632,0.0006311304044425514,0.1,0.1,3,160,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 160}",0.9108783194037607,0.7512281729164225,0.8050728998159563,0.9310093205938221,0.8072340351634577,0.841084549578684,0.06851933948922719,22,-131.752599560863,-133.07665116083166,-334.69778134252005,-141.6779490472393,-97.47795303556839,-167.73658682940444,84.83811310864596,22
110,0.1271984100341797,0.0011664347776805905,0.00919966697692871,0.00039885048017148766,0.1,0.1,3,80,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 80}",0.9103859583649478,0.7491356670608,0.7984602086121629,0.9268823883644111,0.8014323836246492,0.8372593212053943,0.06918745297160106,23,-132.11603805365715,-133.63515603921613,-340.3275637305829,-145.85390086817685,-98.9339693435026,-170.17332560702712,86.48969883536847,23
38,0.1268002986907959,0.0004007841986097986,0.008800411224365234,0.0004003785737316721,0.01,0.1,3,80,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 80}",0.9103859583649478,0.7491356670608,0.7984602086121629,0.9268823883644111,0.8014310281094634,0.837259050102357,0.06918759335729692,24,-132.11603805365715,-133.63515603921613,-340.3275637305829,-145.85390086817685,-98.93430702764115,-170.17339314385484,86.48964320709574,24
107,0.7391083717346192,0.017266017947877653,0.008201169967651366,0.0003978995202740848,0.1,0.01,9,500,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 500}",0.9132127735273337,0.7356933861536745,0.7450423310568997,0.9086942984526626,0.7978785960728199,0.8201042770526781,0.0771632803106189,25,-130.01558483178903,-137.16878156035767,-382.7813434375409,-162.98813834817346,-99.81535958121616,-182.55384155181542,102.11718537215762,25
101,0.7396656036376953,0.003592091245193262,0.007202911376953125,0.0004001627943408785,0.1,0.01,6,500,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500}",0.9132127735273337,0.7356933861536745,0.7450151352913544,0.9086942984526626,0.7978785960728199,0.820098837899569,0.0771685719283865,26,-130.01558483178903,-137.16878156035767,-382.8017581089753,-162.98813834817346,-99.81535958121616,-182.55792448610234,102.12519104745049,26
29,0.7379931449890137,0.004141566584979781,0.0072021961212158205,0.0007466591972329377,0.01,0.01,6,500,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500}",0.9132127735273337,0.7356465263711034,0.7450151352913544,0.9086942984526626,0.7978785960728199,0.8200894659430549,0.07717882438368369,27,-130.01558483178903,-137.18094057203396,-382.8017581089753,-162.98813834817346,-99.81535958121616,-182.5603562884376,102.12411035247939,27
35,0.7340132713317871,0.0032284638485238016,0.0074002742767333984,0.000488519540584728,0.01,0.01,9,500,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 500}",0.9132127735273337,0.7354953119556292,0.7450423310568997,0.9086942984526626,0.7978785960728199,0.8200646622130691,0.07720664449026171,28,-130.01558483178903,-137.22016980906469,-382.7813434375409,-162.98813834817346,-99.81535958121616,-182.56411920155685,102.11261953035859,28
95,0.7193968772888184,0.0039279002645710775,0.00780181884765625,0.000747004079380842,0.1,0.01,3,500,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500}",0.8992576621559116,0.7302640041771751,0.7489051357323349,0.9085173384505163,0.7983546288235823,0.817059753867904,0.07436319216536368,29,-140.07915767372043,-138.57047913251864,-379.8705604058723,-163.14600592632712,-99.69774860804519,-184.27279034929674,99.89949426930359,29
23,0.7301988124847412,0.00466527201445044,0.0072024822235107425,0.00039835141724764726,0.01,0.01,3,500,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500}",0.8992576621559116,0.7302640041771751,0.7489051357323349,0.9085173384505163,0.7983546288235823,0.817059753867904,0.07436319216536368,29,-140.07915767372043,-138.57047913251864,-379.8705604058723,-163.14600592632712,-99.69774860804519,-184.27279034929674,99.89949426930359,29
115,0.07039852142333984,0.0007992054421666777,0.008399629592895507,0.0004900586711191199,0.1,0.1,6,40,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",0.8927410883945083,0.7283202964429952,0.6953719897790815,0.8902702857430762,0.7808112465314565,0.7975029813782235,0.08145141759261453,31,-144.5387191889235,-139.0688498396068,-418.4095989314559,-178.6772149731341,-103.94422271115315,-196.92772112885467,113.2479497907392,31
121,0.0681992530822754,0.0013271432715429928,0.00867767333984375,0.00041453172397315984,0.1,0.1,9,40,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 40}",0.8927410883945083,0.7283202964429952,0.6953719897790815,0.8902702857430762,0.7808112465314565,0.7975029813782235,0.08145141759261453,31,-144.5387191889235,-139.0688498396068,-418.4095989314559,-178.6772149731341,-103.94422271115315,-196.92772112885467,113.2479497907392,31
49,0.06779847145080567,0.001165910415771627,0.008801460266113281,0.0004019761849053172,0.01,0.1,9,40,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 40}",0.8927410883945083,0.7283202964429952,0.6953719897790815,0.8902702857430762,0.7808112465314565,0.7975029813782235,0.08145141759261453,31,-144.5387191889235,-139.0688498396068,-418.4095989314559,-178.6772149731341,-103.94422271115315,-196.92772112885467,113.2479497907392,31
43,0.0709993839263916,0.0020975795866807687,0.008800888061523437,0.0003997835437171343,0.01,0.1,6,40,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",0.8927410883945083,0.7283202964429952,0.6953719897790815,0.8902702857430762,0.7808112465314565,0.7975029813782235,0.08145141759261453,31,-144.5387191889235,-139.0688498396068,-418.4095989314559,-178.6772149731341,-103.94422271115315,-196.92772112885467,113.2479497907392,31
109,0.06879973411560059,0.0016003558948344708,0.009000539779663086,2.5854953216030044e-06,0.1,0.1,3,40,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 40}",0.8888588785811512,0.7304348820341522,0.6962473006006706,0.8903634773709848,0.7789798361722952,0.7969768749518508,0.08007688490143204,35,-147.1312404087187,-138.52657995299816,-417.808042440668,-178.60132505785552,-104.3775673348392,-197.28895103901593,112.76456398228139,35
37,0.06800012588500977,0.0006324105801841204,0.00879974365234375,0.0003998069979474852,0.01,0.1,3,40,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 40}",0.8888588785811512,0.7304348820341522,0.6962473006006706,0.8903634773709848,0.7789798361722952,0.7969768749518508,0.08007688490143204,35,-147.1312404087187,-138.52657995299816,-417.808042440668,-178.60132505785552,-104.3775673348392,-197.28895103901593,112.76456398228139,35
100,0.4966383457183838,0.008420749254335143,0.008999061584472657,1.0047582390644778e-06,0.1,0.01,6,340,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 340}",0.8639243695580835,0.673407842820559,0.6155382669427693,0.8657480789613059,0.7478573645498081,0.7532951845665051,0.10027262402134436,37,-162.80123183242407,-152.47693069224434,-470.0491612860809,-197.63656852294469,-111.48446818741695,-218.88967210422214,128.54977759631987,37
106,0.4905548095703125,0.005530410029345861,0.008398962020874024,0.0004896293503934679,0.1,0.01,9,340,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 340}",0.8639243695580835,0.673407842820559,0.6155382669427693,0.8657480789613059,0.7478573645498081,0.7532951845665051,0.10027262402134436,37,-162.80123183242407,-152.47693069224434,-470.0491612860809,-197.63656852294469,-111.48446818741695,-218.88967210422214,128.54977759631987,37
28,0.546196985244751,0.02505484510139204,0.009001398086547851,0.0006320339487029739,0.01,0.01,6,340,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 340}",0.8639243695580835,0.673407842820559,0.6155382669427693,0.8657480789613059,0.7478573645498081,0.7532951845665051,0.10027262402134436,37,-162.80123183242407,-152.47693069224434,-470.0491612860809,-197.63656852294469,-111.48446818741695,-218.88967210422214,128.54977759631987,37
34,0.49263701438903806,0.002104786707184797,0.009400749206542968,0.0004907389392052137,0.01,0.01,9,340,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 340}",0.8639243695580835,0.673407842820559,0.6155382669427693,0.8657480789613059,0.7478573645498081,0.7532951845665051,0.10027262402134436,37,-162.80123183242407,-152.47693069224434,-470.0491612860809,-197.63656852294469,-111.48446818741695,-218.88967210422214,128.54977759631987,37
22,0.5591992378234864,0.1210084088779612,0.009200000762939453,0.000748163284634373,0.01,0.01,3,340,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 340}",0.8626972690906012,0.6698536763515399,0.6159262125084652,0.865829275477918,0.7478573645498081,0.7524327595956665,0.10049010746867436,41,-163.5336374363669,-153.3043571256021,-469.8119471542241,-197.57679348239174,-111.48446818741695,-219.14224067720033,128.31017878594164,41
94,0.48760080337524414,0.0028706690935344586,0.008598852157592773,0.0004905092316973433,0.1,0.01,3,340,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 340}",0.8626972690906012,0.6698536763515399,0.6159262125084652,0.865829275477918,0.7478573645498081,0.7524327595956665,0.10049010746867436,41,-163.5336374363669,-153.3043571256021,-469.8119471542241,-197.57679348239174,-111.48446818741695,-219.14224067720033,128.31017878594164,41
59,0.7550486564636231,0.012214056169787537,0.007603359222412109,0.0004909161259996446,0.01,1,3,500,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 500}",0.981815150037351,0.5012784909472694,0.6924293649618092,0.5208085024876554,0.4783297170957578,0.6349322451059686,0.1892329648525675,43,-59.51444256589741,-188.42143848125107,-420.4256043271458,-373.3890710733325,-160.35749797056803,-240.421610883639,135.59016688542462,43
55,0.07060003280639648,0.0004896915871792864,0.008799409866333008,0.0003982103223366235,0.01,1,3,40,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 40}",0.981815150037351,0.5012784909472694,0.6924293649618092,0.5208085024876554,0.4783297170957578,0.6349322451059686,0.1892329648525675,43,-59.51444256589741,-188.42143848125107,-420.4256043271458,-373.3890710733325,-160.35749797056803,-240.421610883639,135.59016688542462,43
54,0.041400814056396486,0.0004897660027600617,0.008583831787109374,0.0004771261150313604,0.01,1,3,20,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 20}",0.981815150037351,0.5012784909472694,0.6924293649618092,0.5208085024876554,0.4783297170957578,0.6349322451059686,0.1892329648525675,43,-59.51444256589741,-188.42143848125107,-420.4256043271458,-373.3890710733325,-160.35749797056803,-240.421610883639,135.59016688542462,43
58,0.5262165069580078,0.009326792055970173,0.008999824523925781,9.172145872913049e-07,0.01,1,3,340,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 340}",0.981815150037351,0.5012784909472694,0.6924293649618092,0.5208085024876554,0.4783297170957578,0.6349322451059686,0.1892329648525675,43,-59.51444256589741,-188.42143848125107,-420.4256043271458,-373.3890710733325,-160.35749797056803,-240.421610883639,135.59016688542462,43
57,0.2520004749298096,0.004379972057668578,0.009000349044799804,2.202760593881816e-06,0.01,1,3,160,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 160}",0.981815150037351,0.5012784909472694,0.6924293649618092,0.5208085024876554,0.4783297170957578,0.6349322451059686,0.1892329648525675,43,-59.51444256589741,-188.42143848125107,-420.4256043271458,-373.3890710733325,-160.35749797056803,-240.421610883639,135.59016688542462,43
56,0.1321990966796875,0.002480941614837879,0.009199142456054688,0.00040007004150784467,0.01,1,3,80,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 80}",0.981815150037351,0.5012784909472694,0.6924293649618092,0.5208085024876554,0.4783297170957578,0.6349322451059686,0.1892329648525675,43,-59.51444256589741,-188.42143848125107,-420.4256043271458,-373.3890710733325,-160.35749797056803,-240.421610883639,135.59016688542462,43
128,0.15240063667297363,0.03485765526563706,0.009398937225341797,0.0004893959813920594,0.1,1,3,80,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 80}",0.9818390300526573,0.501220029387879,0.6923570095268501,0.5206907754337632,0.47847534043319384,0.6349164369668687,0.18923570107474308,49,-59.47535308524831,-188.43248180715608,-420.47505360016993,-373.43493509217365,-160.33511465232738,-240.43058764741508,135.62451908128494,49
127,0.07800378799438476,0.0031632253770949325,0.00959763526916504,0.0007997039747496005,0.1,1,3,40,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 40}",0.9818390300526573,0.501220029387879,0.6923570095268501,0.5206907754337632,0.47847534043319384,0.6349164369668687,0.18923570107474308,49,-59.47535308524831,-188.43248180715608,-420.47505360016993,-373.43493509217365,-160.33511465232738,-240.43058764741508,135.62451908128494,49
126,0.0550020694732666,0.007375586200638529,0.011396312713623047,0.0024977451263443772,0.1,1,3,20,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 20}",0.9818390300526573,0.501220029387879,0.6923570095268501,0.5206907754337632,0.47847534043319384,0.6349164369668687,0.18923570107474308,49,-59.47535308524831,-188.43248180715608,-420.47505360016993,-373.43493509217365,-160.33511465232738,-240.43058764741508,135.62451908128494,49
131,0.7811973094940186,0.020740825631540685,0.007803678512573242,0.0007460350116500728,0.1,1,3,500,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 500}",0.9818390300526573,0.501220029387879,0.6923570095268501,0.5206907754337632,0.47847534043319384,0.6349164369668687,0.18923570107474308,49,-59.47535308524831,-188.43248180715608,-420.47505360016993,-373.43493509217365,-160.33511465232738,-240.43058764741508,135.62451908128494,49
130,0.5913987159729004,0.016928577345596805,0.009199953079223633,0.0007485593102148999,0.1,1,3,340,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 340}",0.9818390300526573,0.501220029387879,0.6923570095268501,0.5206907754337632,0.47847534043319384,0.6349164369668687,0.18923570107474308,49,-59.47535308524831,-188.43248180715608,-420.47505360016993,-373.43493509217365,-160.33511465232738,-240.43058764741508,135.62451908128494,49
129,0.2662012577056885,0.010925006770094487,0.008799505233764649,0.0003999709230294635,0.1,1,3,160,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 160}",0.9818390300526573,0.501220029387879,0.6923570095268501,0.5206907754337632,0.47847534043319384,0.6349164369668687,0.18923570107474308,49,-59.47535308524831,-188.43248180715608,-420.47505360016993,-373.43493509217365,-160.33511465232738,-240.43058764741508,135.62451908128494,49
60,0.044398832321166995,0.0010185063486468915,0.009000205993652343,2.09808349609375e-06,0.01,1,6,20,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 20}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
62,0.14319782257080077,0.0014690884233211359,0.009000396728515625,2.314502925779647e-06,0.01,1,6,80,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 80}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
63,0.2776048183441162,0.003003847791079773,0.009001684188842774,1.4415947397070861e-06,0.01,1,6,160,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 160}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
61,0.07679834365844726,0.0013271079779910734,0.008600330352783203,0.000490063287622302,0.01,1,6,40,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 40}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
65,0.8091649055480957,0.004437321653560434,0.007402276992797852,0.0004906811818227498,0.01,1,6,500,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 500}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
