,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
63,0.1032078742980957,0.0027612084669529136,0.00888667106628418,0.010499505499451282,0.01,1,6,160,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 160}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
61,0.03239617347717285,0.007397649995103601,0.0040566444396972655,0.00047996715376385596,0.01,1,6,40,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 40}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
65,0.3201579570770264,0.014265478791951825,0.006931447982788086,0.0051048972684432925,0.01,1,6,500,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 500}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
64,0.21925549507141112,0.012979722331648597,0.003862142562866211,0.00023443547461432016,0.01,1,6,340,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 340}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
136,0.21512980461120607,0.009591218621789807,0.004306793212890625,0.0006913179627020474,0.1,1,6,340,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 340}",0.9801723770022626,0.1896989044231483,0.7434274282979765,0.5057928927654715,0.21589648132593153,0.526997616762958,0.3043725364664641,61,-62.144519644357125,-240.17316352506953,-383.99169904189773,-379.1940758834705,-196.5974696872788,-252.42018555641476,120.70930090381312,61
135,0.10168018341064453,0.004482590913900654,0.0039064884185791016,0.00032530563444659716,0.1,1,6,160,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 160}",0.9801723770022626,0.1896989044231483,0.7434274282979765,0.5057928927654715,0.21589648132593153,0.526997616762958,0.3043725364664641,61,-62.144519644357125,-240.17316352506953,-383.99169904189773,-379.1940758834705,-196.5974696872788,-252.42018555641476,120.70930090381312,61
133,0.02973904609680176,0.003659098265813238,0.0039271354675292965,0.0005249148666404462,0.1,1,6,40,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 40}",0.9801723770022626,0.1896989044231483,0.7434274282979765,0.5057928927654715,0.21589648132593153,0.526997616762958,0.3043725364664641,61,-62.144519644357125,-240.17316352506953,-383.99169904189773,-379.1940758834705,-196.5974696872788,-252.42018555641476,120.70930090381312,61
132,0.015887689590454102,0.00017890231173754614,0.0035203933715820313,4.837761487635845e-05,0.1,1,6,20,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 20}",0.9801723770022626,0.1896989044231483,0.7434274282979765,0.5057928927654715,0.21589648132593153,0.526997616762958,0.3043725364664641,61,-62.144519644357125,-240.17316352506953,-383.99169904189773,-379.1940758834705,-196.5974696872788,-252.42018555641476,120.70930090381312,61
137,0.31221976280212405,0.015032192193293013,0.003642749786376953,0.00010959937930667173,0.1,1,6,500,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 500}",0.9801723770022626,0.1896989044231483,0.7434274282979765,0.5057928927654715,0.21589648132593153,0.526997616762958,0.3043725364664641,61,-62.144519644357125,-240.17316352506953,-383.99169904189773,-379.1940758834705,-196.5974696872788,-252.42018555641476,120.70930090381312,61
134,0.05461010932922363,0.006600537496997712,0.003623199462890625,7.837894660031414e-05,0.1,1,6,80,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 80}",0.9801723770022626,0.1896989044231483,0.7434274282979765,0.5057928927654715,0.21589648132593153,0.526997616762958,0.3043725364664641,61,-62.144519644357125,-240.17316352506953,-383.99169904189773,-379.1940758834705,-196.5974696872788,-252.42018555641476,120.70930090381312,61
143,0.3093806266784668,0.022667354598462846,0.0036364078521728517,0.00013441001707235832,0.1,1,9,500,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 500}",0.9802829115599845,0.20160137965539304,0.7389913858052506,0.5054934279096657,0.14328044879285362,0.5139299107446295,0.31721888283835653,67,-61.97105666243572,-238.40269164482066,-387.29700882779173,-379.30894483273573,-205.49940160046393,-254.49582071364958,120.78070556095513,73
139,0.030316591262817383,0.0025235842993693186,0.0037509441375732423,0.0002132592338935965,0.1,1,9,40,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 40}",0.9802829115599845,0.20160137965539304,0.7389913858052506,0.5054934279096657,0.14328044879285362,0.5139299107446295,0.31721888283835653,67,-61.97105666243572,-238.40269164482066,-387.29700882779173,-379.30894483273573,-205.49940160046393,-254.49582071364958,120.78070556095513,73
140,0.05601692199707031,0.0065960741987442775,0.003681468963623047,7.257007253817247e-05,0.1,1,9,80,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 80}",0.9802829115599845,0.20160137965539304,0.7389913858052506,0.5054934279096657,0.14328044879285362,0.5139299107446295,0.31721888283835653,67,-61.97105666243572,-238.40269164482066,-387.29700882779173,-379.30894483273573,-205.49940160046393,-254.49582071364958,120.78070556095513,73
141,0.1037588119506836,0.006286483359578562,0.00413818359375,0.0005456667513700755,0.1,1,9,160,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 160}",0.9802829115599845,0.20160137965539304,0.7389913858052506,0.5054934279096657,0.14328044879285362,0.5139299107446295,0.31721888283835653,67,-61.97105666243572,-238.40269164482066,-387.29700882779173,-379.30894483273573,-205.49940160046393,-254.49582071364958,120.78070556095513,73
138,0.01688408851623535,0.00034076469496040484,0.0035411357879638673,3.049395063800636e-05,0.1,1,9,20,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 20}",0.9802829115599845,0.20160137965539304,0.7389913858052506,0.5054934279096657,0.14328044879285362,0.5139299107446295,0.31721888283835653,67,-61.97105666243572,-238.40269164482066,-387.29700882779173,-379.30894483273573,-205.49940160046393,-254.49582071364958,120.78070556095513,73
142,0.22080163955688475,0.015199989839344173,0.003620481491088867,7.234400755444609e-05,0.1,1,9,340,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 340}",0.9802829115599845,0.20160137965539304,0.7389913858052506,0.5054934279096657,0.14328044879285362,0.5139299107446295,0.31721888283835653,67,-61.97105666243572,-238.40269164482066,-387.29700882779173,-379.30894483273573,-205.49940160046393,-254.49582071364958,120.78070556095513,73
71,0.3832261085510254,0.07010487315672825,0.003661823272705078,5.703965071975608e-05,0.01,1,9,500,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 500}",0.9803892024081527,0.20169973411570719,0.7390243258237243,0.5055903478159518,0.14132147812015527,0.5136050176567384,0.31769341015258085,73,-61.803794202733016,-238.3880068184332,-387.27256907280383,-379.2717720316628,-205.73421440242217,-254.494071305611,120.80238070192249,67
66,0.07209839820861816,0.08613026261601063,0.007057046890258789,0.005226900720748825,0.01,1,9,20,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 20}",0.9803892024081527,0.20169973411570719,0.7390243258237243,0.5055903478159518,0.14132147812015527,0.5136050176567384,0.31769341015258085,73,-61.803794202733016,-238.3880068184332,-387.27256907280383,-379.2717720316628,-205.73421440242217,-254.494071305611,120.80238070192249,67
67,0.05237269401550293,0.03811561987082003,0.0038571834564208986,0.00023065197428369402,0.01,1,9,40,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 40}",0.9803892024081527,0.20169973411570719,0.7390243258237243,0.5055903478159518,0.14132147812015527,0.5136050176567384,0.31769341015258085,73,-61.803794202733016,-238.3880068184332,-387.27256907280383,-379.2717720316628,-205.73421440242217,-254.494071305611,120.80238070192249,67
68,0.05618891716003418,0.0010948901223384573,0.0035650253295898436,0.00011521429762996385,0.01,1,9,80,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 80}",0.9803892024081527,0.20169973411570719,0.7390243258237243,0.5055903478159518,0.14132147812015527,0.5136050176567384,0.31769341015258085,73,-61.803794202733016,-238.3880068184332,-387.27256907280383,-379.2717720316628,-205.73421440242217,-254.494071305611,120.80238070192249,67
69,0.10661044120788574,0.0018862351538690744,0.0036956787109375,7.596801638153059e-05,0.01,1,9,160,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 160}",0.9803892024081527,0.20169973411570719,0.7390243258237243,0.5055903478159518,0.14132147812015527,0.5136050176567384,0.31769341015258085,73,-61.803794202733016,-238.3880068184332,-387.27256907280383,-379.2717720316628,-205.73421440242217,-254.494071305611,120.80238070192249,67
70,0.23000898361206054,0.019639067188634625,0.0036331653594970704,0.000198080853061371,0.01,1,9,340,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 340}",0.9803892024081527,0.20169973411570719,0.7390243258237243,0.5055903478159518,0.14132147812015527,0.5136050176567384,0.31769341015258085,73,-61.803794202733016,-238.3880068184332,-387.27256907280383,-379.2717720316628,-205.73421440242217,-254.494071305611,120.80238070192249,67
108,0.010438346862792968,0.0005510734358094794,0.0036420345306396483,0.0003943137522585241,0.1,0.1,3,20,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 20}",0.5969955185353047,0.05078407364310411,0.21785064910141183,0.5380351228933906,-0.273586539639205,0.22601576490680125,0.3210474528189127,79,-280.1705269112263,-259.94637991918984,-670.4425466514765,-366.61609670283536,-250.55637247629744,-365.5463845322051,157.87711352225395,79
48,0.010663223266601563,0.0012144354515079333,0.0035575389862060546,9.999840256093309e-05,0.01,0.1,9,20,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 20}",0.5969955185353047,0.05078407364310411,0.21785064910141183,0.5380351228933906,-0.273586539639205,0.22601576490680125,0.3210474528189127,79,-280.1705269112263,-259.94637991918984,-670.4425466514765,-366.61609670283536,-250.55637247629744,-365.5463845322051,157.87711352225395,79
120,0.01020965576171875,0.000328230732292716,0.003495931625366211,1.8722159545930766e-05,0.1,0.1,9,20,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 20}",0.5969955185353047,0.05078407364310411,0.21785064910141183,0.5380351228933906,-0.273586539639205,0.22601576490680125,0.3210474528189127,79,-280.1705269112263,-259.94637991918984,-670.4425466514765,-366.61609670283536,-250.55637247629744,-365.5463845322051,157.87711352225395,79
42,0.010405826568603515,0.0003093117130238711,0.003575849533081055,9.482220720541493e-05,0.01,0.1,6,20,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 20}",0.5969955185353047,0.05078407364310411,0.21785064910141183,0.5380351228933906,-0.273586539639205,0.22601576490680125,0.3210474528189127,79,-280.1705269112263,-259.94637991918984,-670.4425466514765,-366.61609670283536,-250.55637247629744,-365.5463845322051,157.87711352225395,79
36,0.013201761245727538,0.001557925493835476,0.0037572383880615234,0.00024245727687492982,0.01,0.1,3,20,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 20}",0.5969955185353047,0.05078407364310411,0.21785064910141183,0.5380351228933906,-0.273586539639205,0.22601576490680125,0.3210474528189127,79,-280.1705269112263,-259.94637991918984,-670.4425466514765,-366.61609670283536,-250.55637247629744,-365.5463845322051,157.87711352225395,79
114,0.010124969482421874,0.0002854132460987802,0.0036246776580810547,0.00014464342547729697,0.1,0.1,6,20,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 20}",0.5969955185353047,0.05078407364310411,0.21785064910141183,0.5380351228933906,-0.273586539639205,0.22601576490680125,0.3210474528189127,79,-280.1705269112263,-259.94637991918984,-670.4425466514765,-366.61609670283536,-250.55637247629744,-365.5463845322051,157.87711352225395,79
99,0.05670080184936523,0.0062583081294137885,0.0037128448486328123,9.248814451682116e-05,0.1,0.01,6,160,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 160}",0.11972952916566271,-1.0428229946275525,-0.15110101718503488,-0.08551513967542834,-1.585695765914529,-0.5490810776473763,0.6540550783647371,85,-414.07172521645475,-381.34375127169295,-813.3424531656791,-561.9853480244402,-357.00963306848314,-505.5505821493501,169.5764431277962,85
93,0.05604720115661621,0.0009442898237407014,0.0037427902221679687,0.00024339239941487497,0.1,0.01,3,160,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 160}",0.11972952916566271,-1.0428229946275525,-0.15110101718503488,-0.08551513967542834,-1.585695765914529,-0.5490810776473763,0.6540550783647371,85,-414.07172521645475,-381.34375127169295,-813.3424531656791,-561.9853480244402,-357.00963306848314,-505.5505821493501,169.5764431277962,85
105,0.0547844409942627,0.0042082338648227,0.003632783889770508,3.082891440438197e-05,0.1,0.01,9,160,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 160}",0.11972952916566271,-1.0428229946275525,-0.15110101718503488,-0.08551513967542834,-1.585695765914529,-0.5490810776473763,0.6540550783647371,85,-414.07172521645475,-381.34375127169295,-813.3424531656791,-561.9853480244402,-357.00963306848314,-505.5505821493501,169.5764431277962,85
33,0.09511919021606445,0.008084359217987672,0.005719137191772461,0.002462279500612969,0.01,0.01,9,160,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 160}",0.11972952916566271,-1.0428229946275525,-0.15110101718503488,-0.08551513967542834,-1.585695765914529,-0.5490810776473763,0.6540550783647371,85,-414.07172521645475,-381.34375127169295,-813.3424531656791,-561.9853480244402,-357.00963306848314,-505.5505821493501,169.5764431277962,85
27,0.06431083679199219,0.0037608853162173195,0.003920650482177735,0.0005295157935758402,0.01,0.01,6,160,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 160}",0.11972952916566271,-1.0428229946275525,-0.15110101718503488,-0.08551513967542834,-1.585695765914529,-0.5490810776473763,0.6540550783647371,85,-414.07172521645475,-381.34375127169295,-813.3424531656791,-561.9853480244402,-357.00963306848314,-505.5505821493501,169.5764431277962,85
21,0.09398155212402344,0.0073090050926512395,0.007301759719848633,0.0032446182184333954,0.01,0.01,3,160,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 160}",0.11972952916566271,-1.0428229946275525,-0.15110101718503488,-0.08551513967542834,-1.585695765914529,-0.5490810776473763,0.6540550783647371,85,-414.07172521645475,-381.34375127169295,-813.3424531656791,-561.9853480244402,-357.00963306848314,-505.5505821493501,169.5764431277962,85
104,0.028461170196533204,0.003114367920348983,0.0037842750549316405,0.0003584245264434209,0.1,0.01,9,80,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 80}",-2.749819513859545,-7.236456885196514,-1.6493012393631243,-3.281017076595127,-10.349964582515101,-5.053311859505882,3.2513088551347242,91,-854.6192904831198,-765.7226262830953,-1233.906902756506,-1116.0419789148652,-747.9773996165885,-943.653639610835,195.8777414722917,91
92,0.028681230545043946,0.0024304252590070428,0.0037078380584716795,0.00013189977765796652,0.1,0.01,3,80,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 80}",-2.749819513859545,-7.236456885196514,-1.6493012393631243,-3.281017076595127,-10.349964582515101,-5.053311859505882,3.2513088551347242,91,-854.6192904831198,-765.7226262830953,-1233.906902756506,-1116.0419789148652,-747.9773996165885,-943.653639610835,195.8777414722917,91
26,0.034163045883178714,0.0020695512697575893,0.004091501235961914,0.0009091246756142509,0.01,0.01,6,80,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 80}",-2.749819513859545,-7.236456885196514,-1.6493012393631243,-3.281017076595127,-10.349964582515101,-5.053311859505882,3.2513088551347242,91,-854.6192904831198,-765.7226262830953,-1233.906902756506,-1116.0419789148652,-747.9773996165885,-943.653639610835,195.8777414722917,91
32,0.04552292823791504,0.0018223226976458577,0.004040384292602539,0.0009498118456542625,0.01,0.01,9,80,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 80}",-2.749819513859545,-7.236456885196514,-1.6493012393631243,-3.281017076595127,-10.349964582515101,-5.053311859505882,3.2513088551347242,91,-854.6192904831198,-765.7226262830953,-1233.906902756506,-1116.0419789148652,-747.9773996165885,-943.653639610835,195.8777414722917,91
20,0.05116853713989258,0.004705475549213253,0.006172800064086914,0.0013970784886291668,0.01,0.01,3,80,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 80}",-2.749819513859545,-7.236456885196514,-1.6493012393631243,-3.281017076595127,-10.349964582515101,-5.053311859505882,3.2513088551347242,91,-854.6192904831198,-765.7226262830953,-1233.906902756506,-1116.0419789148652,-747.9773996165885,-943.653639610835,195.8777414722917,91
98,0.02830824851989746,0.0027375136640916627,0.0038959503173828123,0.0004838315912148668,0.1,0.01,6,80,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 80}",-2.749819513859545,-7.236456885196514,-1.6493012393631243,-3.281017076595127,-10.349964582515101,-5.053311859505882,3.2513088551347242,91,-854.6192904831198,-765.7226262830953,-1233.906902756506,-1116.0419789148652,-747.9773996165885,-943.653639610835,195.8777414722917,91
11,0.2909107208251953,0.04169740887189069,0.017289257049560545,0.022054125621544463,0.01,0.001,6,500,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 500}",-5.585182099259101,-13.252052920089236,-2.863943185333803,-6.00000187763287,-19.085141582382974,-9.357264332939597,5.957583554029838,97,-1132.5344033390857,-1007.2562681073539,-1490.1572100743476,-1427.105660241008,-995.0128084157128,-1210.4132700355017,209.25941227949704,97
17,0.23498177528381348,0.06817407439378204,0.0069485664367675785,0.0020216883418104382,0.01,0.001,9,500,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 500}",-5.585182099259101,-13.252052920089236,-2.863943185333803,-6.00000187763287,-19.085141582382974,-9.357264332939597,5.957583554029838,97,-1132.5344033390857,-1007.2562681073539,-1490.1572100743476,-1427.105660241008,-995.0128084157128,-1210.4132700355017,209.25941227949704,97
77,0.1893479824066162,0.021083923432691228,0.004454946517944336,0.001248679497130425,0.1,0.001,3,500,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 500}",-5.585182099259101,-13.252052920089236,-2.863943185333803,-6.00000187763287,-19.085141582382974,-9.357264332939597,5.957583554029838,97,-1132.5344033390857,-1007.2562681073539,-1490.1572100743476,-1427.105660241008,-995.0128084157128,-1210.4132700355017,209.25941227949704,97
5,0.19621725082397462,0.028460141782499473,0.004599952697753906,0.0009237957104599209,0.01,0.001,3,500,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 500}",-5.585182099259101,-13.252052920089236,-2.863943185333803,-6.00000187763287,-19.085141582382974,-9.357264332939597,5.957583554029838,97,-1132.5344033390857,-1007.2562681073539,-1490.1572100743476,-1427.105660241008,-995.0128084157128,-1210.4132700355017,209.25941227949704,97
83,0.1595606327056885,0.012443504836844416,0.0037955760955810545,0.00026357526638788576,0.1,0.001,6,500,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 500}",-5.585182099259101,-13.252052920089236,-2.863943185333803,-6.00000187763287,-19.085141582382974,-9.357264332939597,5.957583554029838,97,-1132.5344033390857,-1007.2562681073539,-1490.1572100743476,-1427.105660241008,-995.0128084157128,-1210.4132700355017,209.25941227949704,97
89,0.15519838333129882,0.012288165656060768,0.0035660266876220703,5.794993959840524e-05,0.1,0.001,9,500,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 500}",-5.585182099259101,-13.252052920089236,-2.863943185333803,-6.00000187763287,-19.085141582382974,-9.357264332939597,5.957583554029838,97,-1132.5344033390857,-1007.2562681073539,-1490.1572100743476,-1427.105660241008,-995.0128084157128,-1210.4132700355017,209.25941227949704,97
19,0.025946712493896483,0.0016546691014665263,0.007687616348266602,0.0019769575845212904,0.01,0.01,3,40,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 40}",-6.847149778914771,-16.01194426073043,-3.3992210853776763,-7.194861147702111,-23.318894808239286,-11.354414216192854,7.290319528510906,103,-1236.2988923559647,-1100.4700845052566,-1590.0274302026892,-1544.1086294403865,-1094.8714712907777,-1313.1553015590148,213.90996004137966,103
25,0.019220781326293946,0.002811743095175089,0.003858470916748047,0.00058419306228318,0.01,0.01,6,40,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 40}",-6.847149778914771,-16.01194426073043,-3.3992210853776763,-7.194861147702111,-23.318894808239286,-11.354414216192854,7.290319528510906,103,-1236.2988923559647,-1100.4700845052566,-1590.0274302026892,-1544.1086294403865,-1094.8714712907777,-1313.1553015590148,213.90996004137966,103
31,0.03363795280456543,0.009907213782607067,0.004380941390991211,0.0004988820435255858,0.01,0.01,9,40,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 40}",-6.847149778914771,-16.01194426073043,-3.3992210853776763,-7.194861147702111,-23.318894808239286,-11.354414216192854,7.290319528510906,103,-1236.2988923559647,-1100.4700845052566,-1590.0274302026892,-1544.1086294403865,-1094.8714712907777,-1313.1553015590148,213.90996004137966,103
103,0.016075277328491212,0.0008006462181940796,0.003721189498901367,0.00028143017948725166,0.1,0.01,9,40,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 40}",-6.847149778914771,-16.01194426073043,-3.3992210853776763,-7.194861147702111,-23.318894808239286,-11.354414216192854,7.290319528510906,103,-1236.2988923559647,-1100.4700845052566,-1590.0274302026892,-1544.1086294403865,-1094.8714712907777,-1313.1553015590148,213.90996004137966,103
97,0.015214681625366211,0.0006103175123968838,0.003502511978149414,7.033769950499322e-05,0.1,0.01,6,40,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 40}",-6.847149778914771,-16.01194426073043,-3.3992210853776763,-7.194861147702111,-23.318894808239286,-11.354414216192854,7.290319528510906,103,-1236.2988923559647,-1100.4700845052566,-1590.0274302026892,-1544.1086294403865,-1094.8714712907777,-1313.1553015590148,213.90996004137966,103
91,0.016484642028808595,0.0021712903781310583,0.003820657730102539,0.00036874915330723526,0.1,0.01,3,40,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 40}",-6.847149778914771,-16.01194426073043,-3.3992210853776763,-7.194861147702111,-23.318894808239286,-11.354414216192854,7.290319528510906,103,-1236.2988923559647,-1100.4700845052566,-1590.0274302026892,-1544.1086294403865,-1094.8714712907777,-1313.1553015590148,213.90996004137966,103
16,0.21928224563598633,0.03524332369634132,0.008649969100952148,0.006682725780570305,0.01,0.001,9,340,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 340}",-7.736704334548239,-18.062030896675132,-3.780055233808546,-8.029648600715086,-26.40884383451985,-12.80345658005337,8.278190128086827,109,-1304.4917247715534,-1164.8925025727187,-1657.4223080286934,-1620.848693169442,-1162.3490922090102,-1382.0008641502836,216.4697971756339,109
88,0.10758504867553711,0.014621648852734728,0.004079580307006836,0.0006482468495303859,0.1,0.001,9,340,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 340}",-7.736704334548239,-18.062030896675132,-3.780055233808546,-8.029648600715086,-26.40884383451985,-12.80345658005337,8.278190128086827,109,-1304.4917247715534,-1164.8925025727187,-1657.4223080286934,-1620.848693169442,-1162.3490922090102,-1382.0008641502836,216.4697971756339,109
76,0.11263141632080079,0.01000656588492915,0.0039053916931152343,0.00044426912144169954,0.1,0.001,3,340,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 340}",-7.736704334548239,-18.062030896675132,-3.780055233808546,-8.029648600715086,-26.40884383451985,-12.80345658005337,8.278190128086827,109,-1304.4917247715534,-1164.8925025727187,-1657.4223080286934,-1620.848693169442,-1162.3490922090102,-1382.0008641502836,216.4697971756339,109
10,0.2400118350982666,0.0865431988248631,0.0044464111328125,0.0011212240445552337,0.01,0.001,6,340,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 340}",-7.736704334548239,-18.062030896675132,-3.780055233808546,-8.029648600715086,-26.40884383451985,-12.80345658005337,8.278190128086827,109,-1304.4917247715534,-1164.8925025727187,-1657.4223080286934,-1620.848693169442,-1162.3490922090102,-1382.0008641502836,216.4697971756339,109
4,0.11052064895629883,0.010851620000704802,0.003974723815917969,0.0004237085854904113,0.01,0.001,3,340,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 340}",-7.736704334548239,-18.062030896675132,-3.780055233808546,-8.029648600715086,-26.40884383451985,-12.80345658005337,8.278190128086827,109,-1304.4917247715534,-1164.8925025727187,-1657.4223080286934,-1620.848693169442,-1162.3490922090102,-1382.0008641502836,216.4697971756339,109
82,0.10482048988342285,0.011126325343769694,0.003669261932373047,0.0001951295491266578,0.1,0.001,6,340,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 340}",-7.736704334548239,-18.062030896675132,-3.780055233808546,-8.029648600715086,-26.40884383451985,-12.80345658005337,8.278190128086827,109,-1304.4917247715534,-1164.8925025727187,-1657.4223080286934,-1620.848693169442,-1162.3490922090102,-1382.0008641502836,216.4697971756339,109
102,0.010253095626831054,0.0017113674886045926,0.0035490989685058594,9.951181362165593e-05,0.1,0.01,9,20,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 20}",-10.138264141822471,-23.482567073660427,-4.791143120293475,-10.305583778782541,-34.93032744297828,-16.72957711150744,10.991901466291255,115,-1472.910185911592,-1320.1696429682418,-1824.3109777036573,-1813.6502776937016,-1330.8276336289648,-1552.3737435812313,224.2905110582992,115
18,0.015946197509765624,0.003569052753445968,0.00622854232788086,0.002752392423610298,0.01,0.01,3,20,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 20}",-10.138264141822471,-23.482567073660427,-4.791143120293475,-10.305583778782541,-34.93032744297828,-16.72957711150744,10.991901466291255,115,-1472.910185911592,-1320.1696429682418,-1824.3109777036573,-1813.6502776937016,-1330.8276336289648,-1552.3737435812313,224.2905110582992,115
